,zespol,slupek,nazwa_zespolu,szer_geo,dlug_geo,late,all
1879,2026,02,IX Poprzeczna,52.213900,21.165770,0,6
1880,2027,01,Czatów,52.209759,21.171473,1,6
1881,2027,02,Czatów,52.210409,21.170126,0,5
1882,2028,01,Pożaryskiego,52.206191,21.175694,0,7
1883,2028,02,Pożaryskiego,52.206071,21.175720,0,8
1884,2028,03,Pożaryskiego,52.206687,21.173855,0,1
1885,2028,04,Pożaryskiego,52.206674,21.174071,0,1
1886,2029,01,Bursztynowa-Szpital,52.206978,21.180579,0,7
1887,2029,02,Bursztynowa-Szpital,52.206846,21.182825,1,8
1888,2030,01,Bielszowicka,52.206887,21.185681,0,7
1889,2030,02,Bielszowicka,52.206795,21.185837,1,8
1890,2031,01,Centrum Zdrowia Dziecka,52.207365,21.191205,0,7
1891,2031,02,Centrum Zdrowia Dziecka,52.207395,21.193246,2,8
1892,2032,01,Międzylesie,52.208298,21.196622,0,2
1893,2032,02,Międzylesie,52.208373,21.196528,0,2
1894,2032,03,Międzylesie,52.208141,21.196319,0,0
1895,2032,04,Międzylesie,52.208323,21.197469,0,0
1896,2033,01,Trzykrotki,52.208710,21.200035,0,3
1897,2033,02,Trzykrotki,52.208930,21.201150,1,3
1898,2034,01,Wiśniowa Góra,52.210086,21.205616,0,1
1899,2035,01,PKP Wawer,52.222521,21.149433,0,2
1900,2035,02,PKP Wawer,52.223280,21.148840,1,1
1901,2036,01,Solidna,52.218916,21.153583,0,2
1902,2036,02,Solidna,52.219623,21.153001,1,1
1903,2037,01,PKP Anin,52.213449,21.159017,0,1
1904,2037,02,PKP Anin,52.214609,21.158127,2,2
1905,2037,03,PKP Anin,52.214012,21.156605,1,4
1906,2037,05,PKP Anin,52.213051,21.158048,1,3
1907,2038,01,Piechurów,52.209503,21.163045,0,1
1908,2038,02,Piechurów,52.210395,21.162321,2,2
1909,2038,03,Piechurów,52.209419,21.161627,0,3
1910,2038,04,Piechurów,52.210315,21.160800,1,3
1911,2039,01,PKP Międzylesie,52.205188,21.167349,0,1
1912,2039,02,PKP Międzylesie,52.204259,21.168287,2,2
1913,2039,03,PKP Międzylesie,52.204369,21.166485,0,4
1914,2039,04,PKP Międzylesie,52.204500,21.167011,1,3
1915,2039,05,PKP Międzylesie,52.205238,21.169148,0,1
1916,2039,06,PKP Międzylesie,52.205201,21.169322,0,1
1917,2039,09,PKP Międzylesie,52.203920,21.166053,0,2
1918,2039,10,PKP Międzylesie,52.205283,21.165312,1,3
1919,2039,12,PKP Międzylesie,52.203106,21.166536,1,2
1920,2040,01,Odeska,52.200192,21.172059,0,1
1921,2040,02,Odeska,52.200781,21.171649,2,2
1922,2041,01,Montażowa,52.191043,21.181191,0,1
1923,2041,02,Montażowa,52.191744,21.180646,2,2
1924,2042,01,Pomologiczna,52.186011,21.186419,0,1
1925,2042,02,Pomologiczna,52.186892,21.185694,2,2
1926,2043,01,PKP Radość,52.184286,21.188079,0,1
1927,2043,02,PKP Radość,52.183565,21.188956,0,1
1928,2043,03,PKP Radość,52.184003,21.187122,1,4
1929,2043,04,PKP Radość,52.183908,21.187745,0,4
1930,2043,05,PKP Radość,52.183866,21.190516,2,3
1931,2043,06,PKP Radość,52.183790,21.190318,0,3
1932,2043,07,PKP Radość,52.184676,21.188659,0,1
1933,2043,08,PKP Radość,52.185453,21.188025,0,1
1934,2044,01,Wielowiejska,52.179003,21.193289,0,1
1935,2044,02,Wielowiejska,52.178467,21.193997,0,1
1936,2045,01,Szachowa,52.173151,21.199204,0,1
1937,2045,02,Szachowa,52.173884,21.198587,0,1
1938,2046,01,PKP Miedzeszyn,52.170003,21.202347,0,5
1939,2046,02,PKP Miedzeszyn,52.171229,21.201265,0,1
1940,2046,53,PKP Miedzeszyn,52.170344,21.202112,0,2
1941,2047,01,Prasowa,52.165321,21.207027,0,5
1942,2047,02,Prasowa,52.166678,21.205827,0,3
1943,2048,01,PKP Falenica,52.161193,21.211121,0,5
1944,2048,02,PKP Falenica,52.160841,21.210735,0,1
1945,2048,03,PKP Falenica,52.161525,21.212046,0,2
1946,2048,04,PKP Falenica,52.161314,21.213286,0,3
1947,2048,05,PKP Falenica,52.161764,21.210651,0,3
1948,2048,07,PKP Falenica,52.160190,21.211036,0,1
1949,2049,01,Czekanowska,52.163981,21.219689,0,4
1950,2049,02,Czekanowska,52.165112,21.220792,0,3
1951,2050,01,Przełęczy,52.169250,21.224119,0,3
1952,2050,02,Przełęczy,52.168887,21.223832,1,3
1953,2051,01,Napoleona Bonaparte,52.171497,21.226676,0,3
1954,2051,02,Napoleona Bonaparte,52.171751,21.227044,1,3
1955,2052,01,Falenica,52.159477,21.203298,0,4
1956,2052,02,Falenica,52.159439,21.203497,0,2
1957,2052,03,Falenica,52.159364,21.204682,0,1
1958,2052,04,Falenica,52.159459,21.204580,0,1
1959,2053,01,MERA-PNEFAL,52.158439,21.197304,0,2
1960,2053,02,MERA-PNEFAL,52.158472,21.197781,0,2
1961,2054,01,Kosaćcowa,52.156470,21.187405,0,2
1962,2054,02,Kosaćcowa,52.156702,21.188915,0,2
1963,2055,01,Bysławska,52.155115,21.183030,0,2
1964,2055,02,Bysławska,52.155860,21.181163,0,1
1965,2055,04,Bysławska,52.155727,21.183555,0,2
1966,2056,01,Krokusów,52.152343,21.187357,0,2
1967,2056,02,Krokusów,52.152634,21.187206,0,1
1968,2057,01,Błota,52.149595,21.188687,0,0
1969,2057,02,Błota,52.150146,21.188618,0,0
1970,2057,03,Błota,52.149861,21.188809,0,1
1971,2058,01,PKP Gocławek,52.239013,21.131730,1,10
1972,2058,02,PKP Gocławek,52.238976,21.132515,0,10
1973,2059,01,Okularowa,52.241384,21.134678,1,16
1974,2059,02,Okularowa,52.242112,21.136363,0,5
1975,2059,04,Okularowa,52.241280,21.136160,3,6
1976,2059,06,Okularowa,52.242584,21.135268,0,3
1977,2060,01,Rezedowa,52.238150,21.138850,0,8
1978,2060,02,Rezedowa,52.238463,21.138580,1,7
1979,2061,01,Łysakowska,52.237404,21.143060,0,10
1980,2061,02,Łysakowska,52.237288,21.143153,1,11
1981,2062,01,Potockich,52.238333,21.147610,0,11
1982,2062,02,Potockich,52.238496,21.149097,1,11
1983,2063,02,Sezam,52.239365,21.153387,3,11
1984,2064,01,Marysin,52.239788,21.155070,1,10
1985,2064,02,Marysin,52.240019,21.156865,0,5
1986,2064,03,Marysin,52.240382,21.155991,0,2
1987,2064,04,Marysin,52.240311,21.156066,0,3
1988,2064,05,Marysin,52.238650,21.156554,0,1
1989,2065,01,Spółdzielnia Noma,52.241048,21.161315,1,3
1990,2065,02,Spółdzielnia Noma,52.240746,21.160460,0,4
1991,2066,02,Korkowa-Cmentarz,52.241733,21.165294,0,4
1992,2067,01,Rekrucka,52.243508,21.137612,0,6
1993,2067,02,Rekrucka,52.244231,21.139162,0,2
1994,2067,04,Rekrucka,52.244729,21.138619,0,3
1995,2068,01,Marsa-Las,52.248074,21.143405,1,3
1996,2068,02,Marsa-Las,52.247788,21.143191,0,2
1997,2069,01,Pocisk,52.252753,21.151553,0,3
1998,2069,02,Pocisk,52.253053,21.152318,0,3
1999,2070,01,PKP Rembertów,52.255373,21.155678,0,4
2000,2070,02,PKP Rembertów,52.255724,21.156898,0,5
2001,2070,03,PKP Rembertów,52.256217,21.156983,0,1
2002,2070,04,PKP Rembertów,52.257407,21.157178,0,0
2003,2070,05,PKP Rembertów,52.257891,21.159358,0,1
2004,2070,06,PKP Rembertów,52.257809,21.159645,0,6
2005,2070,08,PKP Rembertów,52.257331,21.160391,0,6
2006,2071,01,Rafii,52.244565,21.134134,1,2
2007,2072,01,Szymańskiego,52.247719,21.132377,1,2
2008,2072,02,Szymańskiego,52.247319,21.132761,0,3
2009,2073,01,Oraczy,52.252812,21.128333,0,2
2010,2073,02,Oraczy,52.251433,21.129519,0,2
2011,2074,01,Gontarska,52.255003,21.127724,1,2
2012,2074,02,Gontarska,52.255708,21.127621,0,2
2013,2075,01,rondo Granzowa,52.259624,21.126564,2,3
2014,2075,02,rondo Granzowa,52.259869,21.126643,0,2
2015,2075,03,rondo Granzowa,52.258913,21.128278,0,0
2016,2075,04,rondo Granzowa,52.258781,21.128516,0,0
2017,2075,06,rondo Granzowa,52.258020,21.127030,0,2
2018,2076,01,Gwarków,52.264857,21.122074,2,3
2019,2076,02,Gwarków,52.265812,21.121686,0,3
2020,2077,01,Ciepłownia Kawęczyn,52.267299,21.120793,3,3
2021,2077,02,Ciepłownia Kawęczyn,52.267951,21.120604,1,3
2022,2078,01,Ogrody Działkowe Kawęczyn,52.273264,21.117689,1,3
2023,2078,02,Ogrody Działkowe Kawęczyn,52.274508,21.117206,1,3
2024,2079,02,Floriana,52.225920,21.141250,0,1
2025,2080,01,Strażacka,52.258877,21.131535,0,0
2026,2080,02,Strażacka,52.259067,21.132979,0,0
2027,2081,01,Żołnierska,52.260393,21.144844,0,2
2028,2081,02,Żołnierska,52.260305,21.144807,1,3
2029,2082,01,Kordiana,52.260065,21.154291,0,2
2030,2082,02,Kordiana,52.259631,21.154918,0,3
2031,2083,01,Rembertów-Ratusz,52.258893,21.161024,0,10
2032,2083,02,Rembertów-Ratusz,52.259195,21.161824,0,9
2033,2084,01,Przebieg,52.257109,21.166459,0,5
2034,2084,02,Przebieg,52.257101,21.165174,0,6
2035,2085,01,Buławy,52.256993,21.171964,0,4
2036,2085,02,Buławy,52.256854,21.172653,0,6
2037,2086,01,Rembertów-Kolonia,52.256981,21.177176,0,3
2038,2086,02,Rembertów-Kolonia,52.256877,21.177167,0,4
2039,2086,03,Rembertów-Kolonia,52.256788,21.176381,0,2
2040,2087,01,Eskulapów,52.260529,21.163296,0,8
2041,2087,02,Eskulapów,52.260434,21.163533,0,9
2042,2088,01,Rembertów-Akademia,52.264261,21.169116,0,8
2043,2088,02,Rembertów-Akademia,52.264042,21.169164,0,8
2044,2088,04,Rembertów-Akademia,52.263836,21.168756,0,0
2045,2090,01,Zawodowa,52.263234,21.157175,0,5
2046,2090,02,Zawodowa,52.263704,21.156924,0,3
2047,2091,01,Szafarzy,52.267940,21.153120,0,4
2048,2091,02,Szafarzy,52.267837,21.153340,0,5
2049,2092,01,Paderewskiego,52.269882,21.150859,0,4
2050,2092,02,Paderewskiego,52.270234,21.150526,0,5
2051,2093,01,Dziewanowska,52.271905,21.154250,0,2
2052,2093,02,Dziewanowska,52.271673,21.153683,0,3
2053,2094,01,Szyszaków,52.273275,21.158345,0,2
2054,2094,02,Szyszaków,52.273099,21.157950,0,3
2055,2095,01,Listonoszy,52.274594,21.162278,0,2
2056,2095,02,Listonoszy,52.274848,21.163110,0,3
2057,2096,01,Wał Miedzeszyński,52.226494,21.054205,2,13
2058,2096,02,Wał Miedzeszyński,52.226379,21.054690,4,14
2059,2097,01,Saska,52.228421,21.061843,3,27
2060,2097,02,Saska,52.228669,21.063733,7,26
2061,2097,03,Saska,52.228554,21.063026,0,15
2062,2097,04,Saska,52.228715,21.063089,0,15
2063,2097,05,Saska,52.227910,21.063303,0,0
2064,2098,01,Międzynarodowa,52.229911,21.067275,4,27
2065,2098,02,Międzynarodowa,52.229970,21.068713,7,26
2066,2099,01,Kanał Gocławski,52.233033,21.074920,1,15
2067,2099,02,Kanał Gocławski,52.232940,21.075527,2,15
2068,2100,01,Przyczółek Grochowski,52.235666,21.078456,2,12
2069,2100,02,Przyczółek Grochowski,52.235398,21.078739,5,10
2070,2100,03,Przyczółek Grochowski,52.235809,21.081666,1,16
2071,2100,04,Przyczółek Grochowski,52.234723,21.078414,2,15
2072,2101,01,Poligonowa,52.236216,21.088011,1,13
2073,2101,02,Poligonowa,52.235955,21.088287,0,14
2074,2101,03,Poligonowa,52.235556,21.086211,0,5
2075,2101,04,Poligonowa,52.235301,21.086281,0,5
2076,2102,01,Zamieniecka,52.234785,21.098927,1,9
2077,2102,02,Zamieniecka,52.234511,21.098539,2,12
2078,2102,03,Zamieniecka,52.235170,21.097620,0,6
2079,2102,04,Zamieniecka,52.236196,21.098363,0,13
2080,2102,05,Zamieniecka,52.234277,21.097184,0,7
2081,2103,01,CH Promenada,52.233927,21.106611,1,11
2082,2103,02,CH Promenada,52.233406,21.108249,3,12
2083,2104,01,Zajezdnia Ostrobramska,52.232779,21.116666,0,8
2084,2104,02,Zajezdnia Ostrobramska,52.232640,21.115207,3,10
2085,2104,03,Zajezdnia Ostrobramska,52.233449,21.113371,2,2
2086,2105,01,Witolin,52.236275,21.112945,0,7
2087,2105,02,Witolin,52.236283,21.112783,0,5
2088,2105,03,Witolin,52.236637,21.112079,0,10
2089,2105,04,Witolin,52.236560,21.112402,0,0
2090,2106,01,Tarnowiecka,52.237096,21.104726,0,9
2091,2106,02,Tarnowiecka,52.236720,21.106420,3,10
2092,2107,01,Łukowska,52.238634,21.099760,0,6
2093,2107,02,Łukowska,52.238006,21.099511,0,6
2094,2107,03,Łukowska,52.238056,21.100865,0,9
2095,2107,04,Łukowska,52.238134,21.100193,2,9
2096,2108,01,PKP Olszynka Grochowska,52.247780,21.106650,0,4
2097,2108,02,PKP Olszynka Grochowska,52.248050,21.106876,0,0
2098,2108,03,PKP Olszynka Grochowska,52.248331,21.107115,0,2
2099,2108,04,PKP Olszynka Grochowska,52.248591,21.107358,0,2
2100,2108,05,PKP Olszynka Grochowska,52.248501,21.107394,0,0
2101,2108,71,PKP Olszynka Grochowska,52.249017,21.107616,0,0
2102,2109,01,Chłopickiego,52.245727,21.104807,0,2
2103,2109,02,Chłopickiego,52.246763,21.105816,2,5
2104,2109,03,Chłopickiego,52.246363,21.104760,0,10
2105,2109,04,Chłopickiego,52.246038,21.105717,2,4
2106,2110,01,Osiedle Młodych,52.248420,21.096958,0,9
2107,2110,02,Osiedle Młodych,52.247932,21.098391,2,10
2108,2111,01,Garwolińska,52.249936,21.091443,0,9
2109,2111,02,Garwolińska,52.249420,21.092990,2,10
2110,2112,01,Szaserów-Szpital,52.250229,21.087528,0,10
2111,2112,02,Szaserów-Szpital,52.250082,21.089155,2,10
2112,2113,01,Dwernickiego,52.248333,21.084233,0,10
2113,2113,02,Dwernickiego,52.250823,21.084664,1,4
2114,2113,04,Dwernickiego,52.250251,21.085253,2,9
2115,2114,01,Mycielskiego,52.250396,21.082555,0,5
2116,2114,02,Mycielskiego,52.250373,21.081900,0,4
2117,2115,01,RKS Orzeł,52.250421,21.078061,0,4
2118,2115,02,RKS Orzeł,52.250311,21.078079,0,4
2119,2116,01,Podskarbińska,52.249485,21.074344,0,0
2120,2116,02,Podskarbińska,52.250558,21.074378,0,5
2121,2116,03,Podskarbińska,52.250162,21.073602,0,1
2122,2116,04,Podskarbińska,52.250074,21.074863,0,4
2123,2117,01,Mińska,52.250512,21.066443,1,9
2124,2117,02,Mińska,52.250332,21.067337,0,8
2125,2118,01,Chodakowska,52.251987,21.064924,1,9
2126,2118,02,Chodakowska,52.251785,21.065989,0,8
2127,2119,01,Żupnicza,52.250492,21.058950,1,8
2128,2119,02,Żupnicza,52.250787,21.060335,0,8
2129,2120,01,Dw.Wschodni (Lubelska),52.250296,21.052437,0,3
2130,2120,02,Dw.Wschodni (Lubelska),52.250394,21.052732,0,0
2131,2120,03,Dw.Wschodni (Lubelska),52.250466,21.052950,0,0
2132,2120,04,Dw.Wschodni (Lubelska),52.250222,21.052494,0,1
2133,2120,05,Dw.Wschodni (Lubelska),52.250320,21.052793,0,0
2134,2120,06,Dw.Wschodni (Lubelska),52.250394,21.052998,0,3
2135,2120,07,Dw.Wschodni (Lubelska),52.250144,21.052556,0,4
2136,2120,14,Dw.Wschodni (Lubelska),52.250390,21.054419,0,9
2137,2121,01,Przeworska,52.252711,21.082849,1,4
2138,2121,02,Przeworska,52.252635,21.084142,0,4
2139,2122,01,Siennicka,52.252690,21.078356,1,4
2140,2122,02,Siennicka,52.252614,21.079397,0,4
2141,2123,01,Tor Kolarski,52.251935,21.073410,1,9
2142,2123,02,Tor Kolarski,52.251790,21.073030,0,4
2143,2124,01,Bukowskiego,52.230120,21.094960,1,7
2144,2124,02,Bukowskiego,52.230204,21.095359,1,6
2145,2125,01,Cm.Ofiar Wojny,52.234507,21.158124,0,1
2146,2125,02,Cm.Ofiar Wojny,52.233831,21.158418,0,1
2147,2126,01,Planetowa,52.188124,21.185248,0,1
2148,2126,02,Planetowa,52.189052,21.184473,0,1
2149,2127,01,Zbaraska,52.243419,21.075250,0,4
2150,2128,01,os.Wilga,52.225550,21.101142,0,9
2151,2128,02,os.Wilga,52.226280,21.100182,0,10
2152,2129,01,Szpital Grochowski,52.242683,21.078899,0,4
2153,2129,02,Szpital Grochowski,52.241574,21.080507,0,4
2154,2130,01,os.Majdańska,52.239958,21.081632,2,12
2155,2130,02,os.Majdańska,52.240902,21.082880,5,10
2156,2130,03,os.Majdańska,52.238574,21.085003,0,5
2157,2130,04,os.Majdańska,52.239069,21.084406,0,4
2158,2131,01,rondo Waszyngtona,52.237973,21.049968,1,17
2159,2131,02,rondo Waszyngtona,52.237693,21.050488,0,16
2160,2131,03,rondo Waszyngtona,52.239349,21.051053,1,7
2161,2131,04,rondo Waszyngtona,52.239476,21.051178,1,8
2162,2131,05,rondo Waszyngtona,52.237851,21.050035,0,0
2163,2131,06,rondo Waszyngtona,52.237936,21.050921,0,0
2164,2131,07,rondo Waszyngtona,52.237969,21.050775,0,0
2165,2131,08,rondo Waszyngtona,52.239454,21.050869,0,0
2166,2131,09,rondo Waszyngtona,52.238976,21.051048,0,0
2167,2132,01,Park Skaryszewski,52.240254,21.061899,0,3
2168,2132,02,Park Skaryszewski,52.240458,21.063328,0,3
2169,2132,03,Park Skaryszewski,52.240446,21.062694,0,0
2170,2132,04,Park Skaryszewski,52.240389,21.063122,0,0
2171,2133,01,Kinowa,52.241981,21.070320,0,3
2172,2133,02,Kinowa,52.242361,21.072615,0,0
2173,2133,03,Kinowa,52.242072,21.070616,0,0
2174,2133,04,Kinowa,52.242264,21.072279,0,0
2175,2133,06,Kinowa,52.241676,21.071898,0,2
2176,2134,01,Grenadierów,52.243639,21.078481,1,1
2177,2134,02,Grenadierów,52.243630,21.078805,0,1
2178,2134,03,Grenadierów,52.243793,21.079030,0,0
2179,2134,04,Grenadierów,52.243536,21.078492,0,0
2180,2135,01,Walewska,52.239019,21.074632,0,2
2181,2135,02,Walewska,52.238872,21.074710,0,2
2182,2136,01,Rozłucka,52.236700,21.076461,0,2
2183,2136,02,Rozłucka,52.236678,21.077577,0,2
2184,2137,02,Spalinowa,52.239270,21.080309,0,2
2185,2138,01,Adampolska,52.237253,21.057103,0,12
2186,2138,02,Adampolska,52.238535,21.055757,0,12
2187,2139,01,Walecznych,52.234968,21.059463,0,5
2188,2139,02,Walecznych,52.235220,21.059311,0,5
2189,2140,01,Stacja Krwiodawstwa,52.231651,21.061130,0,10
2190,2140,02,Stacja Krwiodawstwa,52.232270,21.059893,0,2
2191,2140,03,Stacja Krwiodawstwa,52.232434,21.061639,0,5
2192,2140,04,Stacja Krwiodawstwa,52.232840,21.060648,0,13
2193,2141,01,Zwycięzców,52.233230,21.066350,0,5
2194,2141,02,Zwycięzców,52.233105,21.066811,0,5
2195,2142,01,Brazylijska,52.230919,21.063645,0,5
2196,2142,02,Brazylijska,52.231060,21.065422,0,5
2197,2143,01,Afrykańska,52.225088,21.072306,1,16
2198,2143,02,Afrykańska,52.225475,21.069176,1,16
2199,2144,01,Wał Gocławski,52.226075,21.078744,3,18
2200,2144,02,Wał Gocławski,52.226028,21.076843,1,15
2201,2145,01,Abrahama,52.225903,21.084611,2,10
2202,2145,02,Abrahama,52.226060,21.082869,1,16
2203,2145,03,Abrahama,52.226345,21.083859,0,5
2204,2145,04,Abrahama,52.225291,21.083614,1,5
2205,2146,01,Bora-Komorowskiego,52.224690,21.093344,1,6
2206,2146,02,Bora-Komorowskiego,52.225253,21.091729,0,9
2207,2146,03,Bora-Komorowskiego,52.224492,21.092092,0,6
2208,2146,04,Bora-Komorowskiego,52.225580,21.092960,2,10
2209,2147,01,Horbaczewskiego,52.223663,21.098370,0,6
2210,2147,02,Horbaczewskiego,52.224285,21.096730,0,9
2211,2148,01,Gocław,52.222140,21.102260,0,5
2212,2148,02,Gocław,52.222050,21.102160,0,3
2213,2148,03,Gocław,52.221950,21.102050,0,4
2214,2148,04,Gocław,52.222803,21.102318,0,4
2215,2148,05,Gocław,52.222380,21.102660,0,5
2216,2148,06,Gocław,52.223413,21.100309,0,8
2217,2148,07,Gocław,52.222364,21.100520,0,5
2218,2148,08,Gocław,52.223497,21.101799,1,11
2219,2148,09,Gocław,52.221582,21.103046,1,5
2220,2148,10,Gocław,52.222384,21.105587,3,3
2221,2149,01,Umińskiego,52.227090,21.093400,1,9
2222,2149,02,Umińskiego,52.228069,21.094257,1,7
2223,2149,03,Umińskiego,52.227350,21.094600,0,9
2224,2149,04,Umińskiego,52.227745,21.093205,0,4
2225,2150,01,Ateńska,52.224827,21.067015,0,1
2226,2150,02,Ateńska,52.224363,21.065748,0,2
2227,2150,03,Ateńska,52.225992,21.067081,1,7
2228,2151,01,Wersalska,52.226542,21.059277,0,4
2229,2151,02,Wersalska,52.226665,21.059343,0,3
2230,2152,01,Meksykańska,52.228671,21.057776,0,4
2231,2152,02,Meksykańska,52.229419,21.057389,0,3
2232,2153,01,Francuska,52.234531,21.053934,0,7
2233,2153,02,Francuska,52.235364,21.053520,0,6
2234,2154,01,Katowicka,52.231096,21.053841,0,2
2235,2155,01,Kryniczna,52.229020,21.051540,0,1
2236,2155,02,Kryniczna,52.228998,21.051932,0,2
2237,2156,01,Kosodrzewiny,52.156969,21.202713,0,1
2238,2157,01,Jachowicza,52.153841,21.203521,0,1
2239,2158,01,Olecka,52.154272,21.209215,0,1
2240,2159,01,Michalinki,52.155469,21.216139,0,1
2241,2160,01,Bystrzycka,52.161493,21.214584,0,4
2242,2161,01,Bartoszycka,52.162254,21.221095,0,4
2243,2162,01,Wasilkowska,52.160616,21.222748,0,4
2244,2162,02,Wasilkowska,52.160033,21.223404,0,3
2245,2163,01,Narcyzowa,52.158757,21.223785,0,4
2246,2164,01,Ochocza,52.157171,21.219579,0,4
2247,2164,02,Ochocza,52.157358,21.220173,0,3
2248,2165,01,Podkowy,52.159792,21.216303,0,4
2249,2165,02,Podkowy,52.159148,21.216888,0,3
2250,2166,01,Nadarzyńska,52.171301,21.193704,0,2
2251,2166,02,Nadarzyńska,52.171306,21.193147,0,4
2252,2167,01,Wiesiołka,52.172034,21.186975,0,2
2253,2167,02,Wiesiołka,52.171932,21.187943,0,3
2254,2168,01,Majerankowa,52.172371,21.181679,0,2
2255,2168,02,Majerankowa,52.172328,21.181685,0,3
2256,2169,01,Tawułkowa,52.172630,21.175657,0,1
2257,2169,02,Tawułkowa,52.172610,21.178024,0,2
2258,2169,04,Tawułkowa,52.173324,21.177238,0,1
2259,2170,01,Draceny,52.176150,21.175908,0,1
2260,2170,02,Draceny,52.175699,21.176908,0,1
2261,2171,01,Hortensji,52.177177,21.174307,0,1
2262,2171,02,Hortensji,52.177574,21.173990,0,1
2263,2172,01,Borowiecka,52.180098,21.172140,0,1
2264,2172,02,Borowiecka,52.180205,21.172132,0,1
2265,2173,01,Zasobna,52.183876,21.171943,0,1
2266,2173,02,Zasobna,52.183499,21.171936,0,1
2267,2174,01,Mozaikowa,52.184249,21.176151,0,2
2268,2174,02,Mozaikowa,52.184204,21.177842,0,5
2269,2174,04,Mozaikowa,52.185147,21.175925,1,1
2270,2175,01,Powojowa,52.184172,21.183060,1,4
2271,2175,02,Powojowa,52.184090,21.184212,0,5
2272,2176,01,Tysiąclecia,52.106132,21.237821,0,1
2273,2177,01,Limby,52.183381,21.195952,2,3
2274,2177,02,Limby,52.183421,21.195097,0,3
2275,2178,01,Olchy,52.183001,21.202661,2,3
2276,2178,02,Olchy,52.183006,21.201701,0,3
2277,2179,01,Jontka,52.182869,21.206210,2,3
2278,2179,02,Jontka,52.182812,21.207038,0,3
2279,2180,01,Czołgistów,52.182620,21.212480,2,3
2280,2180,02,Czołgistów,52.182640,21.211506,0,3
2281,2181,01,Kwitnącej Akacji,52.182393,21.217733,2,3
2282,2181,02,Kwitnącej Akacji,52.182329,21.218543,0,3
2283,2182,01,Izbicka-Cmentarz,52.182197,21.226970,1,2
2284,2182,02,Izbicka-Cmentarz,52.181837,21.228527,0,1
2285,2182,03,Izbicka-Cmentarz,52.181656,21.227861,0,2
2286,2183,01,Cygańska,52.185909,21.220364,0,1
2287,2183,02,Cygańska,52.185078,21.219359,0,2
2288,2184,01,Zbójna Góra,52.186657,21.224762,0,1
2289,2185,01,Spadowa,52.223614,21.139354,0,3
2290,2185,02,Spadowa,52.224047,21.139840,0,2
2291,2186,01,Dzielnicowa,52.221602,21.137487,0,3
2292,2186,02,Dzielnicowa,52.222100,21.138023,0,2
2293,2187,01,Klimontowska,52.217450,21.133640,0,3
2294,2187,02,Klimontowska,52.218151,21.134349,0,2
2295,2188,01,Lucerny,52.213774,21.132859,0,4
2296,2188,02,Lucerny,52.214715,21.132803,0,2
2297,2188,03,Lucerny,52.214307,21.131991,1,3
2298,2188,04,Lucerny,52.214228,21.133860,1,4
2299,2189,01,Lebiodowa,52.205866,21.133897,0,5
2300,2189,02,Lebiodowa,52.206715,21.133847,1,4
2301,2190,01,Kombajnistów,52.202979,21.134258,0,5
2302,2190,02,Kombajnistów,52.202121,21.134431,0,3
2303,2190,04,Kombajnistów,52.202446,21.133485,2,3
2304,2191,01,Zerzeń,52.198964,21.134766,1,4
2305,2191,02,Zerzeń,52.199178,21.134796,0,3
2306,2192,01,Zwoleńska,52.196248,21.136254,0,2
2307,2192,02,Zwoleńska,52.196914,21.135818,1,3
2308,2192,04,Zwoleńska,52.196690,21.136615,0,2
2309,2193,01,Cylichowska,52.193169,21.138433,0,2
2310,2193,02,Cylichowska,52.194313,21.137912,0,1
2311,2194,01,Borków,52.189811,21.140729,0,3
2312,2194,02,Borków,52.190731,21.140262,0,2
2313,2194,04,Borków,52.190242,21.141288,0,1
2314,2195,01,Ośrodek Szkoleniowy,52.185312,21.144202,0,2
2315,2195,02,Ośrodek Szkoleniowy,52.186674,21.142900,0,3
2316,2195,04,Ośrodek Szkoleniowy,52.186532,21.144806,0,1
2317,2196,01,Odrębna,52.180800,21.148356,0,2
2318,2196,02,Odrębna,52.180687,21.148539,0,2
2319,2197,01,Wędkarska,52.175409,21.153364,0,2
2320,2197,02,Wędkarska,52.175945,21.153126,0,2
2321,2198,01,Strzygłowska,52.172031,21.154679,0,4
2322,2198,02,Strzygłowska,52.172149,21.154955,0,3
2323,2199,01,Ogórkowa,52.164468,21.160230,0,1
2324,2199,02,Ogórkowa,52.165276,21.160300,0,1
2325,2200,01,Podbiałowa,52.162000,21.166262,0,1
2326,2200,02,Podbiałowa,52.162657,21.164855,0,1
2327,2201,01,Rozchodnikowa,52.159833,21.170371,0,1
2328,2201,02,Rozchodnikowa,52.160509,21.169372,0,1
2329,2202,01,Rzymska,52.222015,21.063928,0,2
2330,2202,02,Rzymska,52.222315,21.063844,0,1
2331,2203,01,Arabska,52.221421,21.072244,1,1
2332,2203,02,Arabska,52.221717,21.069801,0,1
2333,2204,01,Algierska,52.220967,21.082949,0,1
2334,2204,02,Algierska,52.221514,21.080102,0,1
2335,2205,01,most Siekierkowski,52.217545,21.096925,0,3
2336,2205,02,most Siekierkowski,52.217594,21.097461,1,4
2337,2205,03,most Siekierkowski,52.218364,21.098327,0,5
2338,2205,04,most Siekierkowski,52.218104,21.098646,3,5
2339,2206,01,Kadetów,52.211146,21.105595,1,3
2340,2206,02,Kadetów,52.212467,21.104428,1,5
2341,2206,04,Kadetów,52.212108,21.106285,0,1
2342,2207,01,Wojsławicka,52.206974,21.110648,2,3
